,Argentina,Australia,Brazil,Chile,China,France,Germany,India,Iran,Italy,Japan,Mexico,Portugal,Russia,SouthKorea,Spain,Sweden,Switzerland,UnitedKingdom,US
2019-08-08,15.9732914,30.4103031,34.1130905,14.0793705,31.1557865,30.3601322,27.4418278,25.5558414,49.7848129,33.3431931,29.9416447,38.3136826,38.3136826,21.7236881,27.9677982,37.1119919,14.4666386,26.7359867,18.7787418,31.3884525
2019-08-09,15.587244,28.2604313,33.4487839,5.8150878,30.0193729,31.2610416,31.3837528,28.4463139,49.3374557,30.6441593,27.9617863,37.4051132,37.4051132,20.7420597,32.0750046,36.4281845,18.7824039,30.996027,19.740839,30.4983463
2019-08-10,19.0763493,28.0570927,34.4708481,10.9216251,30.1645756,26.3701725,25.7129765,29.023035,50.5976181,33.4260178,27.153101,38.7538071,38.7538071,20.7401066,26.0795841,39.1867294,16.7644901,22.921381,12.9446049,30.7796879
2019-08-11,16.1393986,28.033289,33.8179245,6.86495352,31.7736149,25.581171,28.2899723,30.7616215,51.0348434,33.4120102,25.3807621,36.4095078,36.4095078,20.5989628,30.8723392,34.7282333,13.8153934,28.3713627,17.4136295,29.9984989
2019-08-12,16.9467106,30.588007,34.9869003,11.4288273,31.1888981,22.7054996,24.0024357,30.8352604,47.0117722,33.1340866,28.8032475,39.2293015,39.2293015,19.9458866,22.3568974,35.8069077,14.1675358,19.0623112,16.6912479,31.6742191
2019-08-13,15.1870975,31.9064884,33.8373947,12.5416813,32.7742844,24.6666813,22.5024357,29.1990299,48.6208725,32.7188034,28.3097782,38.2940292,38.2940292,19.8588505,30.6021671,32.6557846,12.9948368,20.2305241,17.9336185,30.3534489
2019-08-14,17.9284,31.9661808,30.2239017,13.7513676,31.6562443,25.8740482,23.2476444,30.0537357,49.117363,29.0541019,24.4424381,37.6324387,37.6324387,19.7022648,28.277338,40.039299,13.4331303,21.3624821,11.2840214,31.0049992
2019-08-15,19.0482426,32.1787949,32.8318405,15.3425846,33.580925,24.8498783,19.2924747,27.6392765,49.6803513,31.2916508,24.1249027,39.5581894,39.5581894,20.412714,20.8129215,37.3307724,14.966486,22.7548771,17.2566776,30.2099552
2019-08-16,22.7853031,33.3593979,33.0241623,6.04195547,32.4374008,28.6451054,22.6626225,30.1356449,50.3015976,29.1903324,26.3114262,38.175621,38.175621,20.5826664,28.8305912,40.6867294,14.8733463,24.0354252,15.5526371,31.1160831
2019-08-17,19.3160954,34.1749802,34.3062057,12.159235,30.6899967,27.7149601,18.3428288,30.5951176,48.9892502,32.2813339,28.8212528,39.0811691,39.0811691,20.6731205,28.5520267,41.2365036,11.8044071,22.9942875,16.9197025,30.9848881
2019-08-18,16.4301701,32.0403671,32.5303574,7.98220205,30.9065495,27.6528263,24.8169498,28.3039799,48.9267807,31.5394535,27.4720097,37.0785446,37.0785446,19.9845219,29.2387333,37.6037216,13.3299809,30.2423954,17.3536015,30.9889469
2019-08-19,16.9629459,29.6523685,34.9589157,14.4159794,30.0268803,22.9811039,24.1845036,32.475029,49.4955978,31.7967777,27.697382,38.8850021,38.8850021,19.7105656,26.4628239,37.0085983,15.86236,21.474268,15.7127323,32.8026962
2019-08-20,17.1339054,30.4347172,33.2783127,14.1187382,29.4854069,25.4219913,23.3454533,30.0362186,49.275444,32.7654953,26.4172611,36.236351,36.236351,20.4764957,28.9442387,32.141716,17.608881,27.6516361,17.1908817,31.7247562
2019-08-21,20.2209721,31.9330082,34.5476913,13.9867496,29.0969181,28.1626225,24.1553288,32.1633835,49.4312973,31.5498295,24.8849735,37.6718674,37.6718674,20.1501408,23.7291203,35.6278915,16.9120121,21.0733585,18.3671513,31.118494
2019-08-22,22.6081791,33.3493881,34.0450363,19.5006962,28.3299809,31.0414982,29.1874027,29.8229923,50.0000534,31.6885014,25.7192326,37.2600021,37.2600021,20.3037357,26.2619267,34.7444382,16.2107792,24.2848454,14.5920963,29.6020756
2019-08-23,24.7831059,34.0328598,33.632103,11.6699467,29.5750065,33.6488876,30.1024723,32.208519,49.9115219,27.7687321,24.1475773,36.1019821,36.1019821,20.3219242,28.6536808,39.1600571,13.5889835,23.5865116,21.797205,29.2946415
2019-08-24,23.3446903,34.7683334,34.4259262,13.3563175,31.228693,34.0865097,31.8075504,31.4771976,51.0183334,30.7682438,25.1405888,34.9218063,34.9218063,19.4809818,25.2640629,38.701622,18.5323734,25.8327274,24.3490543,28.8421574
2019-08-25,23.8324528,33.7168503,33.3637009,9.94939613,30.9605045,35.079216,32.0137863,31.4386539,50.1889267,29.1484928,23.1918888,36.405571,36.405571,18.089716,28.3283634,37.2895432,20.2810001,27.7639713,25.4410038,28.1165409
2019-08-26,25.3950138,34.5268173,34.745842,12.1857853,30.3550663,33.9944077,33.2157822,31.304987,50.8653793,31.0361576,25.9663334,38.5952377,38.5952377,17.1542301,27.1734257,32.8461533,20.2926579,26.9275455,23.2397099,28.2866764
2019-08-27,27.3522587,34.4011459,33.0662155,13.4953861,29.8964787,33.0202866,32.6271286,29.5433292,50.0090256,31.5416203,23.1871586,37.5822372,37.5822372,16.7037907,28.5293522,31.7847538,23.536829,29.3109379,23.5445805,26.803278
2019-08-28,27.6354313,35.2316513,35.3078232,12.0339298,30.5409184,28.6900578,33.1314926,31.5211124,50.827507,30.9550419,20.8627567,37.2539597,37.2539597,16.5061588,28.8958683,37.1239853,23.1659794,27.3032475,16.3811283,29.3744144
2019-08-29,21.7409306,34.1532822,35.6060104,12.7584171,29.8006229,30.8994694,28.3805485,30.6277714,50.1297531,31.4306583,24.0230656,37.4401169,37.4401169,16.7149601,25.3622074,34.3441086,18.3862553,26.54986,16.8039799,30.1328068
2019-08-30,23.2182865,33.7929306,35.6340256,9.95736122,29.455286,33.6387253,29.913538,32.6158066,48.9946518,30.5522404,22.2526798,36.176506,36.176506,16.4965153,26.8523808,38.606041,16.6387272,25.871851,16.6810246,29.8093815
2019-08-31,20.4815006,35.6658249,35.8276901,15.5707035,30.0702457,32.9043503,33.2522812,31.0972233,49.4410629,31.4027042,26.1397953,37.1118698,37.1118698,16.4371281,25.9785709,36.8835983,17.9200993,27.8178349,16.146143,29.0656376
2019-09-01,20.9581852,36.7340622,34.8050461,6.34060049,29.4437809,23.1691227,25.3498783,30.480463,48.9829941,29.8272038,25.4356022,35.4125595,35.4125595,16.3352299,27.5539494,35.7925644,16.8207645,21.7554264,16.4061222,30.0239201
2019-09-02,19.725275,37.7155685,35.4183578,13.997858,29.914484,27.6928654,24.1885319,29.8325443,49.9732285,29.4855289,27.131464,36.9090805,36.9090805,16.629694,27.0590763,35.7235641,13.3351383,21.9068241,12.4211674,30.2492619
2019-09-03,19.1239567,38.6399765,34.3857346,10.5735416,30.1661625,30.4849491,20.8435001,29.7420292,50.0663071,27.7875004,27.1979923,34.6959152,34.6959152,16.1385136,24.1543827,36.1627426,11.9349918,24.1822758,14.7870426,30.5557499
2019-09-04,20.0708256,39.3858871,36.6686325,14.6671391,30.7800236,28.3063602,26.571497,30.1791325,48.951622,28.2205753,25.7090397,35.0291367,35.0291367,15.5875797,25.1446171,38.4076462,13.1242313,25.0249271,13.1287479,30.365778
2019-09-05,18.7138004,37.7445297,35.027977,12.866663,30.4725285,23.9825382,20.7878361,29.0556583,48.310997,29.1266422,26.1018009,33.9156113,33.9156113,15.3469181,25.3558292,31.0761967,12.4753971,18.5647526,15.9116764,30.7836246
2019-09-06,23.0258732,35.7851486,35.0420761,16.6874638,30.1563053,25.1819096,23.0941715,31.0099125,46.9408798,25.7566471,27.6529484,32.972374,32.972374,15.0795536,25.4147892,34.1879807,11.2535954,7.29644156,13.6299992,29.5620365
2019-09-07,20.70434,36.6245041,35.8697128,15.9704533,30.1845646,23.9589787,18.1413212,28.8543339,47.5542221,26.6332951,29.1034489,34.7612534,34.7612534,14.9063969,20.8807621,31.4792423,8.71642494,17.3905888,15.6340275,29.1450138
2019-09-08,23.5068302,36.8590622,36.159996,6.28487539,28.1828556,22.138422,18.5289249,29.2412663,46.7527695,25.1755924,28.5685978,34.0192795,34.0192795,14.629755,27.9757023,33.8572311,12.3887882,4.84969473,16.6706486,26.6176701
2019-09-09,18.2404423,37.4617844,37.7466354,12.0338383,29.0893803,22.6003971,14.9941349,28.6096134,44.887413,26.240839,29.2628117,34.4532394,34.4532394,15.2639408,25.4470463,31.9721622,11.9398746,17.5436344,7.58751822,26.4480228
2019-09-10,17.5294743,37.8848801,36.1721725,10.7311039,26.5292301,24.865015,20.1481571,31.3528385,45.8936081,25.259119,28.506403,32.2798386,32.2798386,14.239954,25.4049625,26.3731632,12.9189701,19.4639225,16.2216434,26.6202335
2019-09-11,16.6555424,38.2029953,38.4979782,15.2779789,25.7993717,25.0425968,22.8820438,30.7810001,45.8381271,27.04632,27.162714,34.1893539,34.1893539,13.1783695,14.4932499,21.5188541,13.6086979,21.2872257,14.7172184,26.2939396
2019-09-12,21.2330265,39.4436569,35.6057358,12.2710819,26.1426334,27.09231,21.8462162,30.4131413,46.4167709,28.6907291,25.0606632,33.974144,33.974144,12.8432865,21.614069,29.2487125,13.3356571,24.5635624,15.0472355,25.6068058
2019-09-13,25.1801395,41.1925583,37.8382797,17.5559635,26.6900272,28.0915775,21.1809635,30.388483,43.435936,29.0548038,22.3084965,32.2988205,32.2988205,12.1314945,26.7159061,28.3210392,10.5282841,24.5936832,17.5634708,27.0441227
2019-09-14,23.874506,40.6065903,36.9795456,15.7784367,27.4012394,31.2571964,24.2593327,27.7056522,44.8791733,29.9967289,26.1400394,32.7947617,32.7947617,10.6522465,24.889307,27.4703617,10.8781071,26.1090641,19.4875736,27.6467228
2019-09-15,27.5229435,41.9636154,37.2356186,18.9008427,26.9452457,32.4582138,25.4506779,31.0984135,45.498558,28.7725468,25.6642094,32.5956955,32.5956955,10.1265507,26.683466,28.7873173,7.34844351,25.0873356,16.6090031,28.6292057
2019-09-16,22.9015141,41.5217819,38.0226974,18.9745731,26.6176701,31.68783,21.0129948,29.4017887,47.1429672,30.0883732,24.4129276,30.8264408,30.8264408,10.1005802,25.3279362,29.6093998,8.51906776,26.3580875,14.2601566,25.1451664
2019-09-17,23.9941044,40.518486,36.7904587,8.67251015,25.5886173,29.0432682,18.0338078,30.7932072,47.9020615,28.9395084,25.5809269,34.6115646,34.6115646,9.86571693,26.9494572,31.4410038,6.97731924,25.1309147,16.8458805,26.9475651
2019-09-18,23.8525639,41.6655197,38.026329,12.2631168,24.413538,26.333643,19.0698795,31.3298588,48.9367905,28.6136417,24.8455448,35.9064255,35.9064255,9.0468998,26.0414371,31.6524601,8.06804848,21.9641361,14.7835026,26.1709843
2019-09-19,20.8578434,38.963707,36.5282516,8.35656166,25.2185001,26.4736576,18.508173,30.398737,45.7647324,24.5016422,23.0086918,34.8010178,34.8010178,8.90944862,25.3351078,31.337244,8.67315102,20.882349,19.7991886,25.89715
2019-09-20,23.3705082,37.1911545,38.4033432,12.9921207,26.7103519,27.4879704,20.1294804,32.3776169,46.7482529,25.0614872,22.8167667,34.3669052,34.3669052,9.23534584,24.141901,28.0671024,8.52648354,20.7579288,20.3777714,25.1877995
2019-09-21,24.9615421,36.183342,36.0100632,14.1332951,26.6552372,28.8656254,25.1296329,30.6440372,45.5385971,25.7268314,16.3404484,31.7652225,31.7652225,8.56069374,,23.2126408,11.6050053,23.699152,20.6409855,23.9253178
2019-09-22,29.301569,36.7376328,37.11129,19.6646671,27.1104679,19.1517582,25.398035,32.178215,46.0594101,20.4147892,20.3142948,32.6971054,32.6971054,8.39977455,15.3500004,25.9929142,8.93416786,23.080164,14.5388432,24.3657475
2019-09-23,29.4027042,36.702446,35.5233383,21.0940189,28.7571659,19.9871769,17.2810001,28.3872013,45.4727402,23.8010502,25.016901,33.8716965,33.8716965,7.97228384,23.6710453,27.6164188,8.73522377,17.3890934,14.6478214,25.0468693
2019-09-24,33.0964584,37.2836227,35.9048386,16.7536259,28.2307072,16.6758976,19.705286,30.6859074,46.5624313,23.9574528,22.6511478,32.7589035,32.7589035,7.76094961,24.7033329,29.6281071,7.28304434,10.3015995,13.8367863,24.8731632
2019-09-25,34.0302963,40.1552963,35.2005234,19.4969425,29.3613834,16.0704899,14.5432987,28.1459904,47.4225998,25.3795109,24.5804386,32.4132614,32.4132614,7.84151602,22.7029667,29.4297733,8.86034584,16.4106693,11.0863285,25.0040531
2019-09-26,32.4539413,41.5086288,34.3562546,16.4665775,28.9109135,17.8153324,12.5515995,28.5579777,47.3684616,24.3585453,23.0030766,32.3122482,32.3122482,6.68822622,25.0460148,31.2027225,12.2192326,13.9284916,13.1085148,24.7273502
2019-09-27,31.6856022,42.1445847,35.5086899,20.6307926,29.6105289,19.4655094,15.2065983,30.317255,47.9406662,26.0878239,23.3398075,34.8660507,34.8660507,6.01998281,22.2299442,32.4826279,10.0404606,19.2669315,10.8492374,24.490839
2019-09-28,32.1018906,42.4930344,35.1283493,15.8755131,28.2134647,20.6166019,15.3861332,27.4233952,46.0389328,25.7731571,24.9863834,32.1967087,32.1967087,5.59536123,23.9625797,31.6926517,7.58904409,20.2917423,13.3796635,22.3335209
2019-09-29,33.599205,42.8787766,35.2950668,17.7034855,28.0531559,19.5387211,14.6250553,29.7246037,43.9903488,26.5635319,23.4290714,31.5708866,31.5708866,4.7477355,26.2229557,32.8286972,5.13256216,21.0114689,9.07903481,21.3923893
2019-09-30,26.2225895,44.1967697,36.0143967,16.6627445,28.0895939,20.0650272,14.2863712,26.5775394,44.9373093,27.2648258,26.2389774,31.2953129,31.2953129,3.85140371,26.1263065,30.3213749,3.78588247,21.3049259,12.4206791,20.8221684
2019-10-01,26.107935,44.8278122,35.7073898,16.2305546,26.9494267,18.8619022,13.2905521,30.4531498,43.0568466,25.8664188,24.9237003,29.9791203,29.9791203,3.22890615,28.6903934,30.4133549,4.46785879,21.0213566,11.4987736,20.4810429
2019-10-02,26.3148746,45.1195297,30.9016972,17.4364872,26.1122684,17.1561832,12.3550053,27.9156437,43.9518051,24.6971378,25.0952702,33.5725021,33.5725021,3.85280752,18.8500004,28.8820438,2.85558462,12.5079594,13.1983585,20.449213
2019-10-03,22.6969242,45.880455,35.7937241,12.1552677,23.0284367,20.340601,11.3451786,31.4863834,42.9691391,19.7873173,24.1788883,31.9790287,31.9790287,3.77813101,24.4976444,29.9783268,2.20983267,14.3211918,10.5484867,20.292078
2019-10-04,23.3405094,45.7929306,35.9035873,18.4221134,23.042841,15.433588,8.16811562,31.200983,42.9264145,21.6619511,23.075037,33.4605026,33.4605026,4.49471426,24.0626774,31.3581486,3.53530264,8.16198158,10.977747,19.9888248
2019-10-05,25.2670536,44.7556381,34.7220383,13.8612003,21.3268681,15.0353336,9.40029335,31.3117924,40.6407394,23.0283451,22.7661686,33.4216537,33.4216537,4.28264761,19.8156071,30.5588322,4.67217398,8.20919228,12.1307926,19.6149845
2019-10-06,28.2468204,45.197197,35.2683945,15.4630375,22.2604923,14.4532108,11.9922428,32.1196518,40.4238815,23.1207523,21.5270329,34.8897629,34.8897629,3.83782339,21.7797794,31.118494,6.05452871,10.494379,10.4951115,19.8426456
2019-10-07,27.8283939,44.4030991,33.1191025,16.0324345,21.4659061,16.0445805,13.2828922,30.0880985,41.6996384,20.0580082,20.819849,32.8745041,32.8745041,3.6696105,9.52080727,29.8933048,5.63900137,13.3741398,10.1937199,21.1125431
2019-10-08,32.2062302,42.8133774,34.8807297,16.8723087,20.9192142,17.3822575,8.29799843,32.0868759,41.407341,22.0102177,17.7256413,33.0021286,33.0021286,2.63298941,21.330225,32.0797043,0.474481195,16.3061771,10.2922001,20.6606998
2019-10-09,33.0071335,44.7446823,34.110405,20.4241581,21.8772526,15.2871037,8.86532021,27.9463749,44.0898361,19.8515568,22.3876286,35.2954025,35.2954025,0.858178735,21.1701298,28.2657413,1.93303835,6.52275991,10.2066288,18.4420414
2019-10-10,34.4280014,44.7364426,35.7144699,13.0938358,20.6976871,17.4108219,11.3911076,31.9887943,41.9488144,21.6357975,22.4653568,34.2984848,34.2984848,-0.258367926,22.569788,29.8504276,1.65154421,12.4671879,7.96877432,16.5340519
2019-10-11,35.0657272,44.9365463,30.0419559,20.1755009,20.6186771,20.0152225,11.5794926,31.0059452,42.1761093,23.3627567,22.4061222,33.7639999,33.7639999,-0.469732672,22.6055851,30.1446781,1.32073367,16.8391056,9.53206825,15.4520817
2019-10-12,31.8741398,44.5490341,36.5361252,10.840601,19.5860538,20.4844608,15.5842838,32.5203781,42.5978012,22.877924,23.0885563,28.576746,28.576746,-0.170477301,22.8384647,29.0400639,1.04540408,17.953577,10.9756413,15.5409184
2019-10-13,28.3998661,45.6122971,37.0551682,19.9234257,18.1572819,23.6455631,21.4396,33.6249619,39.9655991,23.1341801,20.8214359,33.1451645,33.1451645,0.316583246,19.074091,29.7525272,3.5564208,20.3980961,9.80077553,17.795496
2019-10-14,19.300745,45.6683273,35.034874,13.7451115,17.3218021,20.9546452,22.631464,32.2915573,38.9963303,22.9788456,19.1659489,30.2076664,30.2076664,0.908807397,21.2118168,20.8121891,1.78942263,21.4757023,9.88372231,18.3893681
2019-10-15,21.4633732,45.9821701,36.6996994,20.9009037,17.7588139,13.6316471,19.10116,33.4660263,38.2505417,22.1638432,18.7219181,33.1624985,33.1624985,0.757501245,20.7654972,20.4739323,1.91799319,13.1112919,10.0262394,17.5888615
2019-10-16,21.4489384,44.6828842,34.5289536,20.5571232,17.9728336,15.5270023,11.357935,30.1765995,40.3828354,22.0822697,20.4651127,31.8701725,31.8701725,0.919305444,20.6283817,21.5850163,0.363580316,14.5916691,10.3904362,16.6428776
2019-10-17,26.4663944,43.8494492,35.8516159,17.6813297,20.1677494,16.309412,13.6976871,32.3721237,39.4575119,21.8534794,17.3961124,29.3775578,29.3775578,0.587976098,20.9105167,22.2619877,-1.50339353,15.9494267,10.9724064,16.6473331
2019-10-18,31.6750736,46.2053146,35.4330368,24.7973576,20.2606144,15.3506718,14.2813358,30.0508671,40.4538803,21.7178593,15.9432926,32.7730942,32.7730942,-0.50882566,21.0645695,20.7518253,1.41127932,11.7800236,9.82595253,15.8697453
2019-10-19,30.9993839,44.3697433,35.8725204,18.0222111,19.7691288,13.1417179,9.17772865,30.2996769,39.7928391,21.0514774,19.3066044,33.0376511,33.0376511,-1.38123167,22.186945,20.4310551,1.2923218,12.8537235,9.76754189,16.2914982
2019-10-20,29.7989445,44.6523666,35.7248764,19.3089848,19.9825382,12.4727116,16.2005863,31.4123783,37.5239792,22.2442265,20.4146061,32.7690048,32.7690048,-1.71817625,20.5335026,13.7767582,-0.539526343,14.1452579,9.58883095,15.2083073
2019-10-21,27.845789,45.3753281,32.20327,16.1017704,19.2526188,12.2355595,14.5155277,29.8050175,34.4357834,20.9748478,19.8723392,32.8105392,32.8105392,-2.46283579,22.4564762,18.809473,1.19176638,7.61605215,9.8015995,14.7106266
2019-10-22,31.6247807,46.5495529,32.7017136,20.3479252,17.3729801,14.7802067,15.9922733,31.2223148,32.8594894,23.7638187,20.2791386,32.2194748,32.2194748,-3.86990976,20.1397953,17.2247562,4.05352163,14.5627689,10.9272404,16.0877018
2019-10-23,33.0602036,46.4482651,34.4430466,23.1925297,16.0338688,15.9273319,17.3207645,28.5548038,34.0541,24.8679447,20.9376469,31.3974857,31.3974857,-3.75055552,14.3465519,14.7189884,3.69533682,17.8204288,11.1741581,15.272028
2019-10-24,34.2017441,45.9822311,34.0023727,22.1035404,15.9242191,12.7589664,17.1612186,29.8103886,32.2113571,22.2318363,16.3537846,31.672205,31.672205,-4.01682138,21.7032108,17.9191532,5.60192251,13.1752262,9.15343666,13.1267948
2019-10-25,33.5605087,45.4842148,35.7169113,20.5972233,12.6364384,16.8885441,16.1775761,24.6355839,35.2539902,21.3256168,21.9244938,29.9635563,29.9635563,-3.84250498,21.5464725,23.3556156,4.20229483,16.0157413,6.93587637,14.4438114
2019-10-26,34.6781845,43.710228,35.9505539,13.842432,13.9649906,20.8417301,18.0079594,29.4363041,30.8799076,22.2801762,18.9131107,28.4602604,28.4602604,-4.66574717,18.7867374,24.8954716,-0.0758728012,17.6760197,7.3619628,14.5644169
2019-10-27,32.370018,45.9516525,36.0264206,16.2763615,14.8897953,13.9615116,12.4237614,28.4074955,33.1093063,22.8807621,19.0847416,32.7612534,32.7612534,-5.71347666,18.188715,24.4690495,-1.20706785,18.7416019,10.0774174,13.1622257
2019-10-28,31.3742313,45.1072617,36.1054306,12.1198063,15.5357609,12.7971134,8.84316444,30.4554996,31.8564701,20.5587101,19.1440372,31.3292484,31.3292484,-5.30570078,19.3671818,22.2225895,0.632745385,2.29689932,8.99523354,10.065424
2019-10-29,33.4598923,45.4453964,36.447319,18.8159122,17.2291203,12.8937931,7.40395498,30.3341007,32.4015121,18.8261662,18.7108707,32.2092209,32.2092209,-5.94577646,19.621851,22.8100224,0.0143676754,5.29924917,8.82100868,7.33104849
2019-10-30,31.7458744,45.0488205,36.594841,19.1743717,17.8635502,13.5612431,8.04406166,29.137476,32.9717941,14.953455,19.5545292,28.8938541,28.8938541,-6.81867075,18.8817997,21.5028629,-0.812841773,4.51778555,9.63564491,6.69719839
2019-10-31,33.3079758,45.6412888,36.4529037,21.0222721,17.8366642,8.28380775,8.69075966,30.9278507,29.5381413,15.1318913,18.7445316,27.2285099,27.2285099,-8.10712242,20.0924931,20.6374149,1.45150149,5.70787954,7.31331778,9.23922157
2019-11-01,32.3242111,43.4706955,35.2381516,21.3642826,16.6963444,11.2796268,6.3402648,29.9310856,31.6912479,15.3141117,20.2097111,30.6518497,30.6518497,-8.18292809,20.6440372,16.8116093,-1.63318479,5.28023672,7.04573965,9.95006752
2019-11-02,35.0075607,44.0021591,35.1769333,27.8098087,15.9559269,8.62166786,9.5075016,30.0062199,30.3663578,13.9484196,18.6434879,27.6686954,27.6686954,-8.33981895,17.1994877,18.8131962,-4.21262217,8.76735878,3.2071166,11.5458012
2019-11-03,32.2001877,44.278862,34.8124619,23.445734,16.2054081,7.60991812,7.0953002,29.3896427,33.849205,14.7369328,17.3133488,32.2274399,32.2274399,-8.38345909,19.5414371,16.5951176,-4.06381845,1.8253113,8.16015053,11.913599
2019-11-04,32.4608078,41.8863754,35.8849411,13.534174,15.6942997,8.94283485,6.09121084,31.2167912,31.0070133,17.7164249,17.2251225,31.1453495,31.1453495,-8.49988365,19.6730595,15.3144169,-4.46082163,7.56813955,6.12865591,11.5510807
2019-11-05,33.1427536,44.4005356,35.4457016,22.3365421,14.2341251,8.40035439,3.70498037,31.6012211,30.6652164,15.5544071,17.9284,32.4581833,32.4581833,-9.06207848,18.1339054,14.0798588,-5.34091806,3.67666006,6.81447744,13.4397831
2019-11-06,25.2028446,45.8703232,,14.6094913,12.1202946,8.28338051,2.24556875,30.9965458,31.1751957,11.3959293,18.4109135,29.5698795,29.5698795,-8.47125816,19.1065922,15.2508793,-5.91074228,2.15041494,6.31841421,11.0790653
2019-11-07,36.1398544,45.3697128,35.7434921,20.1326237,13.1620121,6.5196166,6.05336905,30.601862,30.2016239,14.5556583,16.2357731,31.1007328,31.1007328,-8.77503014,17.164423,13.5600834,-6.34094858,-1.9514221,4.45729971,9.12169838
2019-11-08,34.4327621,44.6625595,34.0658798,20.8282719,13.3024845,7.89553213,7.14812613,28.5440922,30.351984,12.039484,18.6242008,28.8696537,28.8696537,-10.4794674,16.9418583,12.7750492,-9.0886898,-2.92371225,6.99624014,9.26052284
2019-11-09,37.8851547,46.23806,36.0368271,26.1605778,12.7468815,7.1317687,3.83229971,30.4949284,27.1924992,12.8881474,16.1490116,28.6847477,28.6847477,-11.596014,18.3749638,12.2085819,-10.3463497,-1.11621702,5.34102774,12.0650883
2019-11-10,34.3904953,46.8991318,34.0181198,25.8229008,13.627985,6.35143423,7.89867544,27.2032108,27.7483463,13.3402042,17.4494877,31.0195255,31.0195255,-11.9106503,11.0925236,9.05532265,-8.75607872,3.87114859,8.19661903,11.6690311
2019-11-11,35.1524887,47.9560165,35.8255844,23.767725,12.1021976,6.98589468,4.29351187,30.2176762,28.9057865,12.0970402,16.4667301,28.5595951,28.5595951,-12.603796,17.8036747,12.9166508,-7.51792002,4.78374624,3.69133902,6.31395864
2019-11-12,35.9504013,45.0823593,34.5822983,27.4736576,10.1871891,8.1529789,4.32531118,29.2834415,29.9250126,8.68465614,18.0172367,25.7526188,25.7526188,-13.4524899,16.0502262,13.4123173,-7.66885996,3.34688711,3.66115713,5.5310607
2019-11-13,32.3681564,46.9041977,34.9137802,18.5688725,8.68352699,6.87096548,2.21166372,30.2991581,28.3313236,13.2304935,17.4833927,22.7795963,22.7795963,-14.2562008,11.0556889,15.7518559,-2.62729502,1.40670168,5.78359365,6.433496
2019-11-14,37.5225754,47.2632065,31.3498783,22.8540897,11.2463322,6.09490347,7.2003417,30.4003544,28.5736637,13.4619694,15.0783939,27.2439213,27.2439213,-14.4542599,13.3883305,6.64550161,-3.88962412,3.00127554,5.14132071,8.13652992
2019-11-15,34.3400497,48.6627731,34.0345078,21.0013371,11.293787,3.86116934,5.03807974,28.9581547,23.8113651,12.1500492,16.2450809,26.8463383,26.8463383,-14.2118587,15.5783939,9.99093056,-5.14017344,2.41945791,5.86745596,9.0649662
2019-11-16,36.6658859,48.9262314,34.1552658,24.9920597,9.31069374,4.11965322,5.56224966,29.7356815,20.9868717,11.0792789,14.0504704,27.3219852,27.3219852,-13.7857418,16.8689823,10.9457645,-7.64807749,3.33370352,3.95922232,8.32964516
2019-11-17,35.4013596,49.1371384,33.3094711,22.3236027,6.83983755,4.76699209,4.58443594,28.372858,23.299921,10.6049137,15.2548466,26.6814518,26.6814518,-14.6569576,14.6810856,9.12047768,-3.80582285,-3.63675547,4.69924307,8.16192055
2019-11-18,37.9665756,49.9059067,33.1465073,24.9962101,5.19979239,6.14928579,3.51290274,30.1348515,16.3070316,11.5122929,16.7624454,28.4212284,28.4212284,-14.9807491,11.4684696,12.9120426,-3.31644297,2.19695425,6.89281607,9.96300697
2019-11-19,37.5738449,50.4039536,33.3585739,21.7387028,6.97704458,8.14806557,3.86095572,27.0078678,23.4375553,6.79012442,13.9071598,26.7800846,26.7800846,-17.078558,10.7423649,10.8549442,-2.050879,0.930078149,6.08001089,9.6390934
2019-11-20,37.7614365,50.0178146,34.7674484,16.9218388,7.68819571,9.11178017,2.44667959,29.4901676,14.2068729,12.3052006,11.3906193,27.5911503,27.5911503,-17.5186672,12.2958622,8.4578495,-0.69165647,3.06841421,4.04479361,7.40941763
2019-11-21,36.8480148,48.2570724,33.7638779,23.944025,9.15294838,8.5022831,2.1048522,30.3011112,15.7129765,10.5366459,14.3555851,27.5620975,27.5620975,-17.2158413,11.6892033,8.98085976,-4.63672495,2.74810171,3.18435049,5.08699942
2019-11-22,33.3813095,48.5834579,33.8615036,23.0099735,10.0683537,8.11559486,6.01076651,29.5995121,19.9327335,11.2672062,9.95174599,27.8894291,27.8894291,-16.7732601,16.9706364,9.19475746,-5.26383066,3.49968863,0.622888207,5.61782217
2019-11-23,33.9996262,47.3063278,33.698082,26.739893,8.86812782,5.6506896,8.34649086,30.4435368,18.9257145,10.9016972,14.7884159,28.3593998,28.3593998,-16.5046139,16.6856022,10.3275394,-3.4994874,0.295709223,0.92968142,7.27382803
2019-11-24,34.6003952,48.6882553,33.5263901,23.3208866,6.04754019,8.48064613,6.89876699,28.2651615,20.3400822,7.28899527,16.8412113,27.8239079,27.8239079,-18.5909481,18.6545353,11.6375675,-3.34073496,7.04830313,1.95879519,8.56679726
2019-11-25,32.3243027,47.238945,33.0153427,21.8120975,4.43694448,9.5616703,3.84731436,29.7084293,18.0370731,12.5687809,13.95257,28.7224674,28.7224674,-17.9864254,9.36742592,13.391901,-3.96469736,6.52626944,2.6864562,7.05309439
